"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","year","_start","_end","_type"
"144432",":stat_player_game_def_adv","0","51","1","100.0%","1","52","0","158.3","1","51.0","1","52.0","52.0","202011050sfo","202011050sfo_24","Marcell Harris","H/HarrMa03","0","0","0","0.0","5","1","16.7%","SFO","2020",,,
"144433",":stat_player_game_def_adv","0","-3","1","100.0%","0","3","0","79.2","1","-3.0","6","3.0","3.0","202011080sdg","202011080sdg_20","Nasir Adderley","A/AddeNa00","0","0","0","0.0","5","0","0.0%","LAC","2020",,,
"144434",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011080min","202011080min_21","Armon Watts","W/WattAr01","1","0","0","0.5","4","1","20.0%","MIN","2020",,,
"144435",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","-2.0","","","0.0","202011010mia","202011010mia_8","Kenny Young","Y/YounKe03","0","0","0","0.0","4","0","0.0%","LAR","2020",,,
"144436",":stat_player_game_def_adv","1","0","1","50.0%","0","4","0","56.2","2","0.0","4","4.0","2.0","202010110cle","202010110cle_20","Sione Takitaki","T/TakiSi00","0","0","0","0.0","7","0","0.0%","CLE","2020",,,
"144437",":stat_player_game_def_adv","3","-3","2","40.0%","0","7","1","8.3","5","9.2","10","3.5","1.4","202011010den","202011010den_18","Bryce Callahan","C/CallBr00","2","1","1","0.0","3","0","0.0%","DEN","2020",,,
"144438",":stat_player_game_def_adv","2","5","1","100.0%","0","5","0","87.5","1","5.0","0","5.0","5.0","202011050sfo","202011050sfo_25","Jaquiski Tartt","T/TartJa00","0","0","0","0.0","7","1","12.5%","SFO","2020",,,
"144439",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250den","202010250den_10","Chris Jones","J/JoneCh09","4","2","1","1.0","3","1","25.0%","KAN","2020",,,
"144441",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202011080sdg","202011080sdg_21","Melvin Ingram","I/IngrMe00","3","1","2","0.0","5","1","16.7%","LAC","2020",,,
"144442",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011080min","202011080min_22","D.J. Wonnum","W/WonnDJ00","1","0","1","0.0","0","0","","MIN","2020",,,
"144443",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202011010mia","202011010mia_9","Justin Hollins","H/HollJu00","0","0","0","0.0","3","0","0.0%","LAR","2020",,,
"144444",":stat_player_game_def_adv","0","0","1","33.3%","0","1","0","42.4","3","10.0","1","1.0","0.3","202010110cle","202010110cle_21","Terrance Mitchell","M/MitcTe00","0","0","0","0.0","1","0","0.0%","CLE","2020",,,
"144445",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011050sfo","202011050sfo_26","Dion Jordan","J/JordDi00","1","1","0","0.0","1","0","0.0%","SFO","2020",,,
"144446",":stat_player_game_def_adv","2","11","2","66.7%","2","11","1","72.9","3","15.0","0","5.5","3.7","202011010den","202011010den_19","Justin Simmons","S/SimmJu00","1","1","0","0.0","5","2","28.6%","DEN","2020",,,
"144448",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250den","202010250den_11","Tanoh Kpassagnon","K/KpasTa00","2","0","1","1.0","2","2","50.0%","KAN","2020",,,
"144449",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011080sdg","202011080sdg_22","Justin Jones","J/JoneJu03","1","0","1","0.0","4","0","0.0%","LAC","2020",,,
"144450",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110cle","202010110cle_22","Myles Garrett","G/GarrMy00","4","0","3","1.0","4","0","0.0%","CLE","2020",,,
"144452",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202011010mia","202011010mia_10","Samson Ebukam","E/EbukSa00","0","0","0","0.0","3","0","0.0%","LAR","2020",,,
"144453",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250den","202010250den_12","Demone Harris","H/HarrDe06","1","1","0","0.0","3","0","0.0%","KAN","2020",,,
"144454",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011050sfo","202011050sfo_27","Kerry Hyder","H/HydeKe01","1","1","0","0.0","3","2","40.0%","SFO","2020",,,
"144455",":stat_player_game_def_adv","1","-1","1","100.0%","0","5","0","87.5","1","-1.0","6","5.0","5.0","202011010den","202011010den_20","Malik Reed","R/ReedMa01","4","3","0","1.0","3","0","0.0%","DEN","2020",,,
"144456",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011080sdg","202011080sdg_23","Jerry Tillery","T/TillJe00","1","0","0","1.0","1","1","50.0%","LAC","2020",,,
"144457",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110cle","202010110cle_23","Olivier Vernon","V/VernOl00","1","0","1","0.0","1","0","0.0%","CLE","2020",,,
"144459",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","3.0","","","0.0","202011010mia","202011010mia_11","Taylor Rapp","R/RappTa00","0","0","0","0.0","3","0","0.0%","LAR","2020",,,
"144460",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250den","202010250den_13","Tershawn Wharton","W/WharTe00","1","1","0","0.0","2","0","0.0%","KAN","2020",,,
"144461",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011050sfo","202011050sfo_28","Jordan Willis","W/WillJo09","1","0","0","1.0","1","0","0.0%","SFO","2020",,,
"144462",":stat_player_game_def_adv","0","5","1","50.0%","0","34","0","95.8","2","0.0","29","34.0","17.0","202011010den","202011010den_21","Anthony Chickillo","C/ChicAn00","0","0","0","0.0","2","1","33.3%","DEN","2020",,,
"144463",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202011080sdg","202011080sdg_24","Kenneth Murray","M/MurrKe00","0","0","0","0.0","4","0","0.0%","LAC","2020",,,
"144465",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110cle","202010110cle_24","Sheldon Richardson","R/RichSh00","1","1","0","0.0","3","0","0.0%","CLE","2020",,,
"144466",":stat_player_game_def_adv","0","55","7","70.0%","1","84","0","128.7","10","10.0","29","12.0","8.4","202011010mia","202011010mia_12","Xavien Howard","H/HowaXa00","0","0","0","0.0","7","1","12.5%","MIA","2020",,,
"144467",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","11.0","","","0.0","202010250den","202010250den_14","Antonio Hamilton","H/HamiAn01","0","0","0","0.0","1","0","0.0%","KAN","2020",,,
"144468",":stat_player_game_def_adv","3","42","5","62.5%","1","86","1","99.0","8","10.6","44","17.2","10.8","202011010det","202011010det_1","Kenny Moore","M/MoorKe03","1","0","1","0.0","3","2","40.0%","IND","2020",,,
"144469",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202011080sdg","202011080sdg_25","Denzel Perryman","P/PerrDe00","0","0","0","0.0","3","1","25.0%","LAC","2020",,,
"144470",":stat_player_game_def_adv","0","7","1","50.0%","0","13","0","70.8","2","18.0","6","13.0","6.5","202011010den","202011010den_22","Essang Bassey","B/BassEs01","0","0","0","0.0","2","1","33.3%","DEN","2020",,,
"144471",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110cle","202010110cle_25","Mack Wilson","W/WilsMa03","0","0","0","0.0","2","1","33.3%","CLE","2020",,,
"144472",":stat_player_game_def_adv","19","22","5","100.0%","0","43","0","102.5","5","4.4","21","8.6","8.6","202011010mia","202011010mia_13","Kyle Van Noy","V/VanNKy00","0","0","0","0.0","9","1","10.0%","MIA","2020",,,
"144473",":stat_player_game_def_adv","7","","0","","","","0","","0","","","","","202010250den","202010250den_15","Ben Niemann","N/NiemBe00","0","0","0","0.0","2","0","0.0%","KAN","2020",,,
"144474",":stat_player_game_def_adv","13","18","4","100.0%","0","26","0","93.7","4","4.5","8","6.5","6.5","202011010det","202011010det_2","Shaquille Leonard","L/LeonDa00","2","0","1","1.0","9","0","0.0%","IND","2020",,,
"144475",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","2","20.0","","","0.0","202011080sdg","202011080sdg_26","Tevaughn Campbell","C/CampTe00","0","0","0","0.0","2","0","0.0%","LAC","2020",,,
"144476",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010den","202011010den_23","Bradley Chubb","C/ChubBr00","8","6","1","1.0","4","1","20.0%","DEN","2020",,,
"144477",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250den","202010250den_16","Juan Thornhill","T/ThorJu00","0","0","0","0.0","2","1","33.3%","KAN","2020",,,
"144478",":stat_player_game_def_adv","0","22","5","55.6%","0","45","0","69.2","9","9.4","23","9.0","5.0","202011010mia","202011010mia_14","Byron Jones","J/JoneBy00","0","0","0","0.0","2","2","50.0%","MIA","2020",,,
"144479",":stat_player_game_def_adv","4","28","4","66.7%","0","57","0","97.2","6","5.2","29","14.3","9.5","202011010det","202011010det_3","Bobby Okereke","O/OkerBo00","1","0","1","0.0","7","0","0.0%","IND","2020",,,
"144480",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010den","202011010den_24","Shelby Harris","H/HarrSh00","2","2","0","0.0","6","0","0.0%","DEN","2020",,,
"144481",":stat_player_game_def_adv","3","37","5","45.5%","0","59","0","62.3","11","5.8","22","11.8","5.4","202011010mia","202011010mia_15","Nik Needham","N/NeedNi00","0","0","0","0.0","10","0","0.0%","MIA","2020",,,
"144482",":stat_player_game_def_adv","0","61","4","44.4%","1","85","0","115.5","9","12.2","24","21.3","9.4","202011010det","202011010det_4","Xavier Rhodes","R/RhodXa00","0","0","0","0.0","3","0","0.0%","IND","2020",,,
"144483",":stat_player_game_def_adv","5","6","3","75.0%","0","33","0","99.0","4","4.3","27","11.0","8.3","202010250den","202010250den_17","Alexander Johnson","J/JohnAl01","1","0","1","0.0","9","2","18.2%","DEN","2020",,,
"144484",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010den","202011010den_25","DeShawn Williams","W/WillDe04","1","1","0","0.0","3","1","25.0%","DEN","2020",,,
"144485",":stat_player_game_def_adv","8","5","4","44.4%","0","28","1","12.5","9","3.7","23","7.0","3.1","202011010mia","202011010mia_16","Eric Rowe","R/RoweEr00","0","0","0","0.0","7","1","12.5%","MIA","2020",,,
"144486",":stat_player_game_def_adv","1","13","3","75.0%","0","37","0","103.1","4","3.3","24","12.3","9.3","202010250den","202010250den_18","Josey Jewell","J/JeweJo00","0","0","0","0.0","3","0","0.0%","DEN","2020",,,
"144487",":stat_player_game_def_adv","1","42","3","60.0%","0","44","0","88.7","5","14.8","2","14.7","8.8","202011010det","202011010det_5","Julian Blackmon","B/BlacJu01","0","0","0","0.0","4","0","0.0%","IND","2020",,,
"144488",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202011010den","202011010den_26","Kareem Jackson","J/JackKa99","0","0","0","0.0","12","0","0.0%","DEN","2020",,,
"144489",":stat_player_game_def_adv","8","-1","2","100.0%","0","14","0","95.8","2","-0.5","15","7.0","7.0","202010250den","202010250den_19","Malik Reed","R/ReedMa01","2","0","0","2.0","5","0","0.0%","DEN","2020",,,
"144490",":stat_player_game_def_adv","18","11","3","75.0%","0","29","0","94.8","4","4.0","18","9.7","7.3","202011010mia","202011010mia_17","Jerome Baker","B/BakeJe00","1","0","1","0.0","12","1","7.7%","MIA","2020",,,
"144491",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202011010den","202011010den_27","Duke Dawson","D/DawsDu00","0","0","0","0.0","1","0","0.0%","DEN","2020",,,
"144492",":stat_player_game_def_adv","2","0","2","66.7%","1","32","0","141.7","3","1.0","32","16.0","10.7","202011010det","202011010det_6","Anthony Walker","W/WalkAn01","0","0","0","0.0","1","1","50.0%","IND","2020",,,
"144493",":stat_player_game_def_adv","0","6","2","100.0%","0","22","0","112.5","2","3.0","16","11.0","11.0","202010250den","202010250den_20","A.J. Bouye","B/BouyA.00","0","0","0","0.0","3","0","0.0%","DEN","2020",,,
"144494",":stat_player_game_def_adv","0","3","2","66.7%","0","17","0","81.2","3","0.3","14","8.5","5.7","202011010mia","202011010mia_18","Elandon Roberts","R/RobeEl00","0","0","0","0.0","5","1","16.7%","MIA","2020",,,
"144495",":stat_player_game_def_adv","8","12","1","100.0%","0","15","0","118.7","1","12.0","3","15.0","15.0","202011010det","202011010det_7","Khari Willis","W/WillKh00","3","2","1","0.0","7","0","0.0%","IND","2020",,,
"144496",":stat_player_game_def_adv","0","23","2","40.0%","0","26","0","57.1","5","18.0","3","13.0","5.2","202010250den","202010250den_21","Bryce Callahan","C/CallBr00","0","0","0","0.0","5","1","16.7%","DEN","2020",,,
"144497",":stat_player_game_def_adv","0","3","1","25.0%","0","6","0","39.6","4","13.3","3","6.0","1.5","202011010det","202011010det_8","Rock Ya-Sin","Y/Ya-SRo00","0","0","0","0.0","2","0","0.0%","IND","2020",,,
"144498",":stat_player_game_def_adv","10","2","1","100.0%","0","3","0","79.2","1","2.0","1","3.0","3.0","202011010mia","202011010mia_19","Bobby McCain","M/McCaBo01","0","0","0","0.0","2","0","0.0%","MIA","2020",,,
"144499",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_9","Tyquan Lewis","L/LewiTy00","5","3","0","2.0","3","0","0.0%","IND","2020",,,
"144500",":stat_player_game_def_adv","0","30","2","100.0%","0","42","0","118.7","2","15.0","12","21.0","21.0","202010250den","202010250den_22","Michael Ojemudia","O/OjemMi00","0","0","0","0.0","2","1","33.3%","DEN","2020",,,
"144501",":stat_player_game_def_adv","0","-4","1","50.0%","0","15","0","75.0","2","3.5","19","15.0","7.5","202011010mia","202011010mia_20","Tae Hayes","H/HayeTa00","0","0","0","0.0","3","1","25.0%","MIA","2020",,,
"144502",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_10","Denico Autry","A/AutrDe00","4","2","0","2.0","2","0","0.0%","IND","2020",,,
"144503",":stat_player_game_def_adv","0","0","1","50.0%","1","10","0","104.2","2","4.5","10","10.0","5.0","202010250den","202010250den_23","Justin Simmons","S/SimmJu00","0","0","0","0.0","4","1","20.0%","DEN","2020",,,
"144504",":stat_player_game_def_adv","5","-1","1","50.0%","0","19","0","83.3","2","11.0","20","19.0","9.5","202011010mia","202011010mia_21","Brandon Jones","J/JoneBr06","0","0","0","0.0","3","1","25.0%","MIA","2020",,,
"144505",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_11","DeForest Buckner","B/BuckDe00","2","2","0","0.0","1","0","0.0%","IND","2020",,,
"144506",":stat_player_game_def_adv","0","3","1","100.0%","0","13","0","118.7","1","3.0","10","13.0","13.0","202011010mia","202011010mia_22","Noah Igbinoghene","I/IgbiNo00","0","0","0","0.0","1","1","50.0%","MIA","2020",,,
"144507",":stat_player_game_def_adv","0","8","1","100.0%","0","22","0","118.7","1","8.0","14","22.0","22.0","202010250den","202010250den_24","DeMarcus Walker","W/WalkDe03","0","0","0","0.0","2","0","0.0%","DEN","2020",,,
"144508",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_12","Sheldon Day","D/DayxSh00","1","1","0","0.0","0","0","","IND","2020",,,
"144509",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010mia","202011010mia_23","Shaq Lawson","L/LawsSh00","4","1","2","1.0","3","0","0.0%","MIA","2020",,,
"144510",":stat_player_game_def_adv","0","-3","1","50.0%","0","7","0","58.3","2","-3.0","10","7.0","3.5","202010250den","202010250den_25","Kareem Jackson","J/JackKa99","0","0","0","0.0","2","1","33.3%","DEN","2020",,,
"144511",":stat_player_game_def_adv","6","","0","","","","0","","0","","","","","202011010det","202011010det_13","Justin Houston","H/HousJu00","1","1","0","0.0","1","0","0.0%","IND","2020",,,
"144512",":stat_player_game_def_adv","5","","0","","","","0","","0","","","","","202010250den","202010250den_26","Bradley Chubb","C/ChubBr00","2","0","1","1.0","2","2","50.0%","DEN","2020",,,
"144513",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010mia","202011010mia_24","Emmanuel Ogbah","O/OgbaEm00","3","0","2","1.0","1","0","0.0%","MIA","2020",,,
"144514",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","18.0","","","0.0","202011010det","202011010det_14","T.J. Carrie","C/CarrTr00","0","0","0","0.0","1","0","0.0%","IND","2020",,,
"144515",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250den","202010250den_27","Shelby Harris","H/HarrSh00","2","1","1","0.0","1","0","0.0%","DEN","2020",,,
"144516",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010mia","202011010mia_25","Zach Sieler","S/SielZa00","3","0","3","0.0","4","1","20.0%","MIA","2020",,,
"144517",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","6.0","","","0.0","202011010det","202011010det_15","Al-Quadin Muhammad","M/MuhaAl00","0","0","0","0.0","2","0","0.0%","IND","2020",,,
"144518",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250den","202010250den_28","Dre'Mont Jones","J/JoneDr00","1","0","0","1.0","2","0","0.0%","DEN","2020",,,
"144519",":stat_player_game_def_adv","8","","0","","","","0","","0","","","","","202011010mia","202011010mia_26","Andrew Van Ginkel","V/VanGAn00","1","0","1","0.0","3","0","0.0%","MIA","2020",,,
"144520",":stat_player_game_def_adv","0","24","4","80.0%","1","41","0","140.4","5","7.0","17","10.3","8.2","202011010det","202011010det_16","Jeff Okudah","O/OkudJe00","0","0","0","0.0","5","0","0.0%","DET","2020",,,
"144521",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","202010250den","202010250den_29","Anthony Chickillo","C/ChicAn00","0","0","0","0.0","2","0","0.0%","DEN","2020",,,
"144522",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202011010mia","202011010mia_27","Samuel Eguavoen","E/EguaSa00","0","0","0","0.0","1","0","0.0%","MIA","2020",,,
"144523",":stat_player_game_def_adv","2","42","4","100.0%","1","57","0","158.3","4","10.5","15","14.3","14.3","202011010det","202011010det_17","Tracy Walker","W/WalkTr01","0","0","0","0.0","11","1","8.3%","DET","2020",,,
"144524",":stat_player_game_def_adv","4","","0","","","","0","","0","","","","","202011010mia","202011010mia_28","Kamu Grugier-Hill","G/GrugKa00","0","0","0","0.0","2","0","0.0%","MIA","2020",,,
"144525",":stat_player_game_def_adv","1","32","4","100.0%","0","52","0","118.7","4","8.0","20","13.0","13.0","202011010det","202011010det_18","Justin Coleman","C/ColeJu01","0","0","0","0.0","5","1","16.7%","DET","2020",,,
"144526",":stat_player_game_def_adv","1","3","3","42.9%","0","58","0","72.3","7","6.7","55","19.3","8.3","202011010det","202011010det_19","Amani Oruwariye","O/OruwAm00","0","0","0","0.0","3","1","25.0%","DET","2020",,,
"144527",":stat_player_game_def_adv","4","1","3","100.0%","1","28","0","145.1","3","0.3","27","9.3","9.3","202011010det","202011010det_20","Jahlani Tavai","T/TavaJa00","0","0","0","0.0","4","1","20.0%","DET","2020",,,
"144528",":stat_player_game_def_adv","3","4","2","100.0%","0","7","0","81.2","2","2.0","3","3.5","3.5","202011010det","202011010det_21","Christian Jones","J/JoneCh05","0","0","0","0.0","5","0","0.0%","DET","2020",,,
"144529",":stat_player_game_def_adv","5","14","1","25.0%","0","20","0","47.9","4","7.5","6","20.0","5.0","202011010det","202011010det_22","Jamie Collins","C/CollJa00","0","0","0","0.0","11","0","0.0%","DET","2020",,,
"144530",":stat_player_game_def_adv","3","-2","1","33.3%","0","4","0","42.4","3","2.0","6","4.0","1.3","202011010det","202011010det_23","Reggie Ragland","R/RaglRe00","0","0","0","0.0","2","0","0.0%","DET","2020",,,
"144531",":stat_player_game_def_adv","0","16","1","100.0%","0","18","0","118.7","1","16.0","2","18.0","18.0","202011010det","202011010det_24","Duron Harmon","H/HarmDu00","0","0","0","0.0","3","0","0.0%","DET","2020",,,
"144532",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_25","Danny Shelton","S/ShelDa01","2","0","1","1.0","5","0","0.0%","DET","2020",,,
"144533",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_26","Romeo Okwara","O/OkwaRo01","1","0","0","1.0","6","0","0.0%","DET","2020",,,
"144534",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","2","14.5","","","0.0","202011010det","202011010det_27","Jayron Kearse","K/KearJa00","1","0","1","0.0","2","0","0.0%","DET","2020",,,
"144535",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_28","Da'Shawn Hand","H/HandDa00","1","1","0","0.0","4","0","0.0%","DET","2020",,,
"144536",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010det","202011010det_29","John Penisini","P/PeniJo00","0","0","0","0.0","2","1","33.3%","DET","2020",,,
"144537",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202011010det","202011010det_30","Jalen Reeves-Maybin","R/ReevJa00","0","0","0","0.0","1","0","0.0%","DET","2020",,,
"144538",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","202011010det","202011010det_31","Jarrad Davis","D/DaviJa01","0","0","0","0.0","1","0","0.0%","DET","2020",,,
